"Año","Zona","Ámbito geográfico","Sexo","Nacionalidad","Total Inmigraciones","Total Emigraciones","Saldo Migratorio"
"2018","Zona Interior","Sagra","Totales","Extranjeros","24","10","14"
"2018","Zona Interior","Sagra","Hombres","Total","19","12","7"
"2018","Zona Interior","Sagra","Hombres","Españoles","7","5","2"
"2018","Zona Interior","Sagra","Hombres","Extranjeros","12","7","5"
"2018","Zona Interior","Sagra","Mujeres","Total","25","10","15"
"2018","Zona Interior","Sagra","Mujeres","Españoles","13","7","6"
"2018","Zona Interior","Sagra","Mujeres","Extranjeros","12","3","9"
"2018","Zona Interior","Sanet y Negrals","Totales","Total","62","32","30"
"2018","Zona Interior","Sanet y Negrals","Totales","Españoles","23","15","8"
"2018","Zona Interior","Sanet y Negrals","Totales","Extranjeros","39","17","22"
"2018","Zona Interior","Sanet y Negrals","Hombres","Total","35","16","19"
"2018","Zona Interior","Sanet y Negrals","Hombres","Españoles","11","9","2"
"2018","Zona Interior","Sanet y Negrals","Hombres","Extranjeros","24","7","17"
"2018","Zona Interior","Sanet y Negrals","Mujeres","Total","27","16","11"
"2018","Zona Interior","Sanet y Negrals","Mujeres","Españoles","12","6","6"
"2018","Zona Interior","Sanet y Negrals","Mujeres","Extranjeros","15","10","5"
"2018","Zona Intermedia","Senija","Totales","Total","59","54","5"
"2018","Zona Intermedia","Senija","Totales","Españoles","23","20","3"
"2018","Zona Intermedia","Senija","Totales","Extranjeros","36","34","2"
"2018","Zona Intermedia","Senija","Hombres","Total","32","31","1"
"2018","Zona Intermedia","Senija","Hombres","Españoles","12","10","2"
"2018","Zona Intermedia","Senija","Hombres","Extranjeros","20","21","-1"
"2018","Zona Intermedia","Senija","Mujeres","Total","27","23","4"
"2018","Zona Intermedia","Senija","Mujeres","Españoles","11","10","1"
"2018","Zona Intermedia","Senija","Mujeres","Extranjeros","16","13","3"
"2018","Zona Costa","Teulada","Totales","Total","1.262","645","617"
"2018","Zona Costa","Teulada","Totales","Españoles","256","203","53"
"2018","Zona Costa","Teulada","Totales","Extranjeros","1.006","442","564"
"2018","Zona Costa","Teulada","Hombres","Total","650","309","341"
"2018","Zona Costa","Teulada","Hombres","Españoles","111","91","20"
"2018","Zona Costa","Teulada","Hombres","Extranjeros","539","218","321"
"2018","Zona Costa","Teulada","Mujeres","Total","612","336","276"
"2018","Zona Costa","Teulada","Mujeres","Españoles","145","112","33"
"2018","Zona Costa","Teulada","Mujeres","Extranjeros","467","224","243"
"2018","Zona Interior","Tormos","Totales","Total","25","18","7"
"2018","Zona Interior","Tormos","Totales","Españoles","13","9","4"
"2018","Zona Interior","Tormos","Totales","Extranjeros","12","9","3"
"2018","Zona Interior","Tormos","Hombres","Total","12","9","3"
"2018","Zona Interior","Tormos","Hombres","Españoles","7","5","2"
"2018","Zona Interior","Tormos","Hombres","Extranjeros","5","4","1"
"2018","Zona Interior","Tormos","Mujeres","Total","13","9","4"
"2018","Zona Interior","Tormos","Mujeres","Españoles","6","4","2"
"2018","Zona Interior","Tormos","Mujeres","Extranjeros","7","5","2"
"2018","Zona Interior","la Vall d'Alcalà","Totales","Total","17","10","7"
"2018","Zona Interior","la Vall d'Alcalà","Totales","Españoles","17","10","7"
"2018","Zona Interior","la Vall d'Alcalà","Totales","Extranjeros","0","0","0"
"2018","Zona Interior","la Vall d'Alcalà","Hombres","Total","8","3","5"
"2018","Zona Interior","la Vall d'Alcalà","Hombres","Españoles","8","3","5"
"2018","Zona Interior","la Vall d'Alcalà","Hombres","Extranjeros","0","0","0"
"2018","Zona Interior","la Vall d'Alcalà","Mujeres","Total","9","7","2"
"2018","Zona Interior","la Vall d'Alcalà","Mujeres","Españoles","9","7","2"
"2018","Zona Interior","la Vall d'Alcalà","Mujeres","Extranjeros","0","0","0"
"2018","Zona Interior","la Vall d'Ebo","Totales","Total","4","10","-6"
"2018","Zona Interior","la Vall d'Ebo","Totales","Españoles","3","9","-6"
"2018","Zona Interior","la Vall d'Ebo","Totales","Extranjeros","1","1","0"
"2018","Zona Interior","la Vall d'Ebo","Hombres","Total","1","7","-6"
"2018","Zona Interior","la Vall d'Ebo","Hombres","Españoles","1","6","-5"
"2018","Zona Interior","la Vall d'Ebo","Hombres","Extranjeros","0","1","-1"
"2018","Zona Interior","la Vall d'Ebo","Mujeres","Total","3","3","0"
"2018","Zona Interior","la Vall d'Ebo","Mujeres","Españoles","2","3","-1"
"2018","Zona Interior","la Vall d'Ebo","Mujeres","Extranjeros","1","0","1"
"2018","Zona Interior","la Vall de Gallinera","Totales","Total","35","50","-15"
"2018","Zona Interior","la Vall de Gallinera","Totales","Españoles","16","33","-17"
"2018","Zona Interior","la Vall de Gallinera","Totales","Extranjeros","19","17","2"
"2018","Zona Interior","la Vall de Gallinera","Hombres","Total","11","26","-15"
"2018","Zona Interior","la Vall de Gallinera","Hombres","Españoles","6","17","-11"
"2018","Zona Interior","la Vall de Gallinera","Hombres","Extranjeros","5","9","-4"
"2018","Zona Interior","la Vall de Gallinera","Mujeres","Total","24","24","0"
"2018","Zona Interior","la Vall de Gallinera","Mujeres","Españoles","10","16","-6"
"2018","Zona Interior","la Vall de Gallinera","Mujeres","Extranjeros","14","8","6"
"2018","Zona Interior","la Vall de Laguar","Totales","Total","86","39","47"
"2018","Zona Interior","la Vall de Laguar","Totales","Españoles","56","23","33"
"2018","Zona Interior","la Vall de Laguar","Totales","Extranjeros","30","16","14"
"2018","Zona Interior","la Vall de Laguar","Hombres","Total","47","19","28"
"2018","Zona Interior","la Vall de Laguar","Hombres","Españoles","29","9","20"
"2018","Zona Interior","la Vall de Laguar","Hombres","Extranjeros","18","10","8"
"2018","Zona Interior","la Vall de Laguar","Mujeres","Total","39","20","19"
"2018","Zona Interior","la Vall de Laguar","Mujeres","Españoles","27","14","13"
"2018","Zona Interior","la Vall de Laguar","Mujeres","Extranjeros","12","6","6"
"2018","Zona Intermedia","el Verger","Totales","Total","444","289","155"
"2018","Zona Intermedia","el Verger","Totales","Españoles","233","175","58"
"2018","Zona Intermedia","el Verger","Totales","Extranjeros","211","114","97"
"2018","Zona Intermedia","el Verger","Hombres","Total","227","153","74"
"2018","Zona Intermedia","el Verger","Hombres","Españoles","117","93","24"
"2018","Zona Intermedia","el Verger","Hombres","Extranjeros","110","60","50"
"2018","Zona Intermedia","el Verger","Mujeres","Total","217","136","81"
"2018","Zona Intermedia","el Verger","Mujeres","Españoles","116","82","34"
"2018","Zona Intermedia","el Verger","Mujeres","Extranjeros","101","54","47"
"2018","Zona Costa","els Poblets","Totales","Total","226","217","9"
"2018","Zona Costa","els Poblets","Totales","Españoles","82","75","7"
"2018","Zona Costa","els Poblets","Totales","Extranjeros","144","142","2"
"2018","Zona Costa","els Poblets","Hombres","Total","106","104","2"
"2018","Zona Costa","els Poblets","Hombres","Españoles","37","35","2"
"2018","Zona Costa","els Poblets","Hombres","Extranjeros","69","69","0"
"2018","Zona Costa","els Poblets","Mujeres","Total","120","113","7"
"2018","Zona Costa","els Poblets","Mujeres","Españoles","45","40","5"
"2018","Zona Costa","els Poblets","Mujeres","Extranjeros","75","73","2"
"2017","-","La Marina Alta","Totales","Total","11.998","9.181","2.817"
